"Partner","Product","Year","PartnerISO","MonthName","ExportValue","Month"
"India","Soybeans","2017","IND","January",0,1
"India","Soybeans","2018","IND","January",39,1
"Hong Kong","Soybeans","2001","HKG","January",0,1
"Hong Kong","Soybeans","2002","HKG","January",26,1
"Hong Kong","Soybeans","2003","HKG","January",0,1
"Hong Kong","Soybeans","2004","HKG","January",0,1
"Hong Kong","Soybeans","2005","HKG","January",0,1
"Hong Kong","Soybeans","2006","HKG","January",113,1
"Hong Kong","Soybeans","2007","HKG","January",150,1
"Hong Kong","Soybeans","2008","HKG","January",93,1
"Hong Kong","Soybeans","2009","HKG","January",60,1
"Hong Kong","Soybeans","2010","HKG","January",254,1
"Hong Kong","Soybeans","2011","HKG","January",32,1
"Hong Kong","Soybeans","2012","HKG","January",44,1
"Hong Kong","Soybeans","2013","HKG","January",281,1
"Hong Kong","Soybeans","2014","HKG","January",33,1
"Hong Kong","Soybeans","2015","HKG","January",17,1
"Hong Kong","Soybeans","2016","HKG","January",36,1
"Hong Kong","Soybeans","2017","HKG","January",16,1
"Hong Kong","Soybeans","2018","HKG","January",53,1
"Finland","Soybeans","2001","FIN","January",0,1
"Finland","Soybeans","2002","FIN","January",0,1
"Finland","Soybeans","2003","FIN","January",0,1
"Finland","Soybeans","2004","FIN","January",0,1
"Finland","Soybeans","2005","FIN","January",0,1
"Finland","Soybeans","2006","FIN","January",12,1
"Finland","Soybeans","2007","FIN","January",0,1
"Finland","Soybeans","2008","FIN","January",0,1
"Finland","Soybeans","2009","FIN","January",0,1
"Finland","Soybeans","2010","FIN","January",0,1
"Finland","Soybeans","2011","FIN","January",28,1
"Finland","Soybeans","2012","FIN","January",28,1
"Finland","Soybeans","2013","FIN","January",0,1
"Finland","Soybeans","2014","FIN","January",0,1
"Finland","Soybeans","2015","FIN","January",31,1
"Finland","Soybeans","2016","FIN","January",0,1
"Finland","Soybeans","2017","FIN","January",30,1
"Finland","Soybeans","2018","FIN","January",30,1
"Dominican Republic","Soybeans","2001","DOM","January",0,1
"Dominican Republic","Soybeans","2006","DOM","January",0,1
"Dominican Republic","Soybeans","2008","DOM","January",0,1
"Dominican Republic","Soybeans","2009","DOM","January",0,1
"Dominican Republic","Soybeans","2010","DOM","January",28,1
"Dominican Republic","Soybeans","2011","DOM","January",0,1
"Dominican Republic","Soybeans","2012","DOM","January",0,1
"Dominican Republic","Soybeans","2014","DOM","January",3,1
"Dominican Republic","Soybeans","2015","DOM","January",0,1
"Dominican Republic","Soybeans","2016","DOM","January",0,1
"Dominican Republic","Soybeans","2017","DOM","January",0,1
"Dominican Republic","Soybeans","2018","DOM","January",3,1
"Kuwait","Soybeans","2008","KWT","January",0,1
"Kuwait","Soybeans","2011","KWT","January",0,1
"Kuwait","Soybeans","2012","KWT","January",0,1
"Kuwait","Soybeans","2018","KWT","January",0,1
"Jamaica","Soybeans","2001","JAM","January",0,1
"Jamaica","Soybeans","2002","JAM","January",0,1
"Jamaica","Soybeans","2003","JAM","January",0,1
"Jamaica","Soybeans","2004","JAM","January",0,1
"Jamaica","Soybeans","2005","JAM","January",0,1
"Jamaica","Soybeans","2006","JAM","January",0,1
"Jamaica","Soybeans","2007","JAM","January",0,1
"Jamaica","Soybeans","2008","JAM","January",0,1
"Jamaica","Soybeans","2009","JAM","January",0,1
"Jamaica","Soybeans","2010","JAM","January",18,1
"Jamaica","Soybeans","2011","JAM","January",6,1
"Jamaica","Soybeans","2012","JAM","January",0,1
"Jamaica","Soybeans","2013","JAM","January",22234,1
"Jamaica","Soybeans","2015","JAM","January",0,1
"Jamaica","Soybeans","2016","JAM","January",0,1
"Jamaica","Soybeans","2017","JAM","January",0,1
"Jamaica","Soybeans","2018","JAM","January",0,1
"United Arab Emirates","Soybeans","2003","ARE","January",0,1
"United Arab Emirates","Soybeans","2004","ARE","January",0,1
"United Arab Emirates","Soybeans","2005","ARE","January",0,1
"United Arab Emirates","Soybeans","2006","ARE","January",0,1
"United Arab Emirates","Soybeans","2007","ARE","January",13709,1
"United Arab Emirates","Soybeans","2012","ARE","January",0,1
"United Arab Emirates","Soybeans","2015","ARE","January",16,1
"United Arab Emirates","Soybeans","2016","ARE","January",12012,1
"United Arab Emirates","Soybeans","2017","ARE","January",0,1
"United Arab Emirates","Soybeans","2018","ARE","January",17,1
"Afghanistan","Soybeans","2006","AFG","January",0,1
"Afghanistan","Soybeans","2011","AFG","January",0,1
"Afghanistan","Soybeans","2012","AFG","January",0,1
"Algeria","Soybeans","2001","DZA","January",0,1
"Azerbaijan","Soybeans","2003","AZE","January",0,1
"Azerbaijan","Soybeans","2018","AZE","January",0,1
"Australia(*)","Soybeans","2001","AUS","January",0,1
"Australia(*)","Soybeans","2002","AUS","January",0,1
"Australia(*)","Soybeans","2003","AUS","January",11,1
"Australia(*)","Soybeans","2004","AUS","January",0,1
"Australia(*)","Soybeans","2005","AUS","January",0,1
"Australia(*)","Soybeans","2007","AUS","January",0,1
"Australia(*)","Soybeans","2009","AUS","January",0,1
"Australia(*)","Soybeans","2011","AUS","January",0,1
"Australia(*)","Soybeans","2013","AUS","January",0,1
"Australia(*)","Soybeans","2014","AUS","January",0,1
"Australia(*)","Soybeans","2016","AUS","January",0,1
"Austria","Soybeans","2002","AUT","January",0,1
"Austria","Soybeans","2010","AUT","January",0,1
"Bermuda","Soybeans","2010","BMU","January",6,1
"Bahamas, The","Soybeans","2007","BHS","January",0,1
"Bahamas, The","Soybeans","2009","BHS","January",0,1
"Bahamas, The","Soybeans","2013","BHS","January",6,1
"Bahamas, The","Soybeans","2016","BHS","January",0,1
"Bahamas, The","Soybeans","2017","BHS","January",0,1
"Belize","Soybeans","2014","BLZ","January",0,1
"Belize","Soybeans","2015","BLZ","January",0,1
"Belize","Soybeans","2017","BLZ","January",0,1
"Bolivia","Soybeans","2006","BOL","January",38,1
"Benin","Soybeans","2002","BEN","January",588,1
"Brazil","Soybeans","2001","BRA","January",0,1
"Brazil","Soybeans","2002","BRA","January",0,1
"Brazil","Soybeans","2006","BRA","January",0,1
"Brazil","Soybeans","2011","BRA","January",0,1
"Brazil","Soybeans","2017","BRA","January",0,1
"Brazil","Soybeans","2018","BRA","January",0,1
"Bulgaria","Soybeans","2006","BGR","January",0,1
"Brunei","Soybeans","2009","BRN","January",0,1
"Brunei","Soybeans","2012","BRN","January",465,1
"Cambodia","Soybeans","2002","KHM","January",0,1
"Cambodia","Soybeans","2015","KHM","January",0,1
"Cambodia","Soybeans","2017","KHM","January",492,1
"Cambodia","Soybeans","2018","KHM","January",0,1
"Chad","Soybeans","2011","TCD","January",0,1
"Sri Lanka","Soybeans","2002","LKA","January",0,1
"Sri Lanka","Soybeans","2003","LKA","January",0,1
"Sri Lanka","Soybeans","2004","LKA","January",0,1
"Sri Lanka","Soybeans","2005","LKA","January",44,1
"Sri Lanka","Soybeans","2008","LKA","January",0,1
"Sri Lanka","Soybeans","2009","LKA","January",63,1
"Sri Lanka","Soybeans","2015","LKA","January",0,1
"Sri Lanka","Soybeans","2016","LKA","January",439,1
"Sri Lanka","Soybeans","2017","LKA","January",119,1
"Sri Lanka","Soybeans","2018","LKA","January",0,1
"Cuba","Soybeans","2002","CUB","January",1128,1
"Cuba","Soybeans","2003","CUB","January",0,1
"Cuba","Soybeans","2004","CUB","January",0,1
"Cuba","Soybeans","2005","CUB","January",2489,1
"Cuba","Soybeans","2006","CUB","January",0,1
"Cuba","Soybeans","2007","CUB","January",0,1
"Cuba","Soybeans","2008","CUB","January",5040,1
"Cuba","Soybeans","2009","CUB","January",4197,1
"Cuba","Soybeans","2010","CUB","January",6804,1
"Cuba","Soybeans","2011","CUB","January",3980,1
"Cuba","Soybeans","2012","CUB","January",7335,1
"Cuba","Soybeans","2013","CUB","January",10460,1
"Cuba","Soybeans","2014","CUB","January",2975,1
"Cuba","Soybeans","2015","CUB","January",2370,1
"Cuba","Soybeans","2016","CUB","January",1698,1
"Cuba","Soybeans","2017","CUB","January",0,1
"Cuba","Soybeans","2018","CUB","January",2762,1
"Cyprus","Soybeans","2001","CYP","January",0,1
"Cyprus","Soybeans","2008","CYP","January",0,1
"Denmark(*)","Soybeans","2001","DNK","January",0,1
"Denmark(*)","Soybeans","2002","DNK","January",4340,1
"Denmark(*)","Soybeans","2003","DNK","January",0,1
"Denmark(*)","Soybeans","2004","DNK","January",9421,1
"Denmark(*)","Soybeans","2005","DNK","January",0,1
"Denmark(*)","Soybeans","2006","DNK","January",6536,1
"Denmark(*)","Soybeans","2007","DNK","January",7508,1
"Ecuador","Soybeans","2001","ECU","January",0,1
"Ecuador","Soybeans","2002","ECU","January",0,1
"Ecuador","Soybeans","2006","ECU","January",0,1
"Ecuador","Soybeans","2009","ECU","January",0,1
"Ecuador","Soybeans","2010","ECU","January",0,1
"Ecuador","Soybeans","2014","ECU","January",0,1
"Ecuador","Soybeans","2015","ECU","January",0,1
"Ecuador","Soybeans","2016","ECU","January",0,1
"Ecuador","Soybeans","2017","ECU","January",0,1
"Ireland","Soybeans","2001","IRL","January",0,1
"Ireland","Soybeans","2002","IRL","January",0,1
"Ireland","Soybeans","2003","IRL","January",10,1
"Ireland","Soybeans","2004","IRL","January",0,1
"Ireland","Soybeans","2005","IRL","January",0,1
"Ireland","Soybeans","2006","IRL","January",0,1
"Ireland","Soybeans","2007","IRL","January",0,1
"Ireland","Soybeans","2008","IRL","January",2356,1
"Ireland","Soybeans","2009","IRL","January",0,1
"Ireland","Soybeans","2010","IRL","January",0,1
"Ireland","Soybeans","2011","IRL","January",0,1
"Ireland","Soybeans","2012","IRL","January",0,1
"Ireland","Soybeans","2016","IRL","January",0,1
"Ireland","Soybeans","2017","IRL","January",0,1
"El Salvador","Soybeans","2001","SLV","January",0,1
"El Salvador","Soybeans","2003","SLV","January",239,1
"El Salvador","Soybeans","2005","SLV","January",0,1
"El Salvador","Soybeans","2007","SLV","January",0,1
"El Salvador","Soybeans","2010","SLV","January",0,1
"El Salvador","Soybeans","2011","SLV","January",0,1
"El Salvador","Soybeans","2015","SLV","January",0,1
"El Salvador","Soybeans","2016","SLV","January",9,1
"El Salvador","Soybeans","2017","SLV","January",0,1
"El Salvador","Soybeans","2018","SLV","January",0,1
"Ethiopia(*)","Soybeans","2018","ETH","January",0,1
"Czech Republic","Soybeans","2001","CZE","January",0,1
"Gabon","Soybeans","2007","GAB","January",0,1
"Georgia","Soybeans","2001","GEO","January",0,1
"Ghana","Soybeans","2006","GHA","January",0,1
"Ghana","Soybeans","2018","GHA","January",0,1
"Guatemala","Soybeans","2001","GTM","January",0,1
"Guatemala","Soybeans","2002","GTM","January",421,1
"Guatemala","Soybeans","2003","GTM","January",0,1
"Guatemala","Soybeans","2004","GTM","January",0,1
"Guatemala","Soybeans","2005","GTM","January",0,1
"Guatemala","Soybeans","2006","GTM","January",478,1
"Guatemala","Soybeans","2007","GTM","January",882,1
"Guatemala","Soybeans","2008","GTM","January",0,1
"Guatemala","Soybeans","2009","GTM","January",0,1
"Guatemala","Soybeans","2010","GTM","January",13,1
"Guatemala","Soybeans","2011","GTM","January",0,1
"Guatemala","Soybeans","2012","GTM","January",0,1
"Guatemala","Soybeans","2013","GTM","January",0,1
"Guatemala","Soybeans","2014","GTM","January",0,1
"Guatemala","Soybeans","2015","GTM","January",0,1
"Guatemala","Soybeans","2016","GTM","January",642,1
"Guatemala","Soybeans","2017","GTM","January",0,1
"Guatemala","Soybeans","2018","GTM","January",0,1
"Guyana","Soybeans","2001","GUY","January",0,1
"Guyana","Soybeans","2012","GUY","January",0,1
"Guyana","Soybeans","2015","GUY","January",0,1
"Guyana","Soybeans","2016","GUY","January",0,1
"Honduras","Soybeans","2003","HND","January",0,1
"Honduras","Soybeans","2011","HND","January",0,1
"Honduras","Soybeans","2012","HND","January",0,1
"Honduras","Soybeans","2013","HND","January",887,1
"Honduras","Soybeans","2014","HND","January",0,1
"Honduras","Soybeans","2016","HND","January",0,1
"Honduras","Soybeans","2017","HND","January",0,1
"Hungary","Soybeans","2001","HUN","January",0,1
"Hungary","Soybeans","2002","HUN","January",0,1
"Hungary","Soybeans","2007","HUN","January",0,1
"Hungary","Soybeans","2010","HUN","January",0,1
"Iceland","Soybeans","2011","ISL","January",0,1
"Iceland","Soybeans","2014","ISL","January",0,1
"Iceland","Soybeans","2017","ISL","January",0,1
"Cote d'Ivoire","Soybeans","2015","CIV","January",0,1
"Iraq","Soybeans","2012","IRQ","January",0,1
"Jordan","Soybeans","2001","JOR","January",0,1
"Jordan","Soybeans","2011","JOR","January",0,1
"Kyrgyzstan","Soybeans","2010","KGZ","January",0,1
"Korea, North","Soybeans","2005","PRK","January",0,1
"Korea, North","Soybeans","2008","PRK","January",0,1
"Liberia","Soybeans","2010","LBR","January",0,1
"Liberia","Soybeans","2011","LBR","January",0,1
"Liberia","Soybeans","2013","LBR","January",0,1
"Madagascar","Soybeans","2005","MDG","January",0,1
"Madagascar","Soybeans","2006","MDG","January",1854,1
"Macau","Soybeans","2002","MAC","January",0,1
"Moldova","Soybeans","2010","MDA","January",6869,1
"Mayotte","Soybeans","2012","MYT","January",0,1
"Mongolia","Soybeans","2006","MNG","January",0,1
"Morocco","Soybeans","2001","MAR","January",3546,1
"Morocco","Soybeans","2002","MAR","January",4723,1
"Morocco","Soybeans","2003","MAR","January",6154,1
"Morocco","Soybeans","2004","MAR","January",0,1
"Morocco","Soybeans","2005","MAR","January",18864,1
"Morocco","Soybeans","2006","MAR","January",5619,1
"Morocco","Soybeans","2007","MAR","January",7878,1
"Morocco","Soybeans","2008","MAR","January",12410,1
"Morocco","Soybeans","2009","MAR","January",0,1
"Morocco","Soybeans","2010","MAR","January",14825,1
"Morocco","Soybeans","2011","MAR","January",6890,1
"Morocco","Soybeans","2012","MAR","January",0,1
"Morocco","Soybeans","2013","MAR","January",0,1
"Morocco","Soybeans","2014","MAR","January",8003,1
"Morocco","Soybeans","2015","MAR","January",7035,1
"Morocco","Soybeans","2016","MAR","January",1914,1
"Morocco","Soybeans","2017","MAR","January",0,1
"Morocco","Soybeans","2018","MAR","January",0,1
"Mauritania","Soybeans","2015","MRT","January",0,1
"Mozambique","Soybeans","2009","MOZ","January",70,1
"Mozambique","Soybeans","2017","MOZ","January",0,1
"Mozambique","Soybeans","2018","MOZ","January",0,1
"Nigeria","Soybeans","2003","NGA","January",0,1
"Nigeria","Soybeans","2005","NGA","January",0,1
"Nigeria","Soybeans","2008","NGA","January",0,1
"Nigeria","Soybeans","2013","NGA","January",0,1
"Nigeria","Soybeans","2015","NGA","January",0,1
"Nigeria","Soybeans","2018","NGA","January",0,1
"Norway(*)","Soybeans","2011","NOR","January",0,1
"Suriname","Soybeans","2006","SUR","January",0,1
"Suriname","Soybeans","2012","SUR","January",0,1
"Suriname","Soybeans","2016","SUR","January",0,1
"Suriname","Soybeans","2017","SUR","January",0,1
"Nicaragua","Soybeans","2001","NIC","January",0,1
"Nicaragua","Soybeans","2002","NIC","January",0,1
"Nicaragua","Soybeans","2003","NIC","January",0,1
"Nicaragua","Soybeans","2010","NIC","January",0,1
"Nicaragua","Soybeans","2011","NIC","January",0,1
"Nicaragua","Soybeans","2015","NIC","January",0,1
"Nicaragua","Soybeans","2016","NIC","January",0,1
"Nicaragua","Soybeans","2017","NIC","January",0,1
"Nicaragua","Soybeans","2018","NIC","January",0,1
"New Zealand(*)","Soybeans","2002","NZL","January",0,1
"New Zealand(*)","Soybeans","2003","NZL","January",0,1
"New Zealand(*)","Soybeans","2006","NZL","January",0,1
"New Zealand(*)","Soybeans","2008","NZL","January",0,1
"New Zealand(*)","Soybeans","2009","NZL","January",0,1
"New Zealand(*)","Soybeans","2016","NZL","January",0,1
"New Zealand(*)","Soybeans","2018","NZL","January",0,1
"Paraguay","Soybeans","2006","PRY","January",0,1
"Poland","Soybeans","2002","POL","January",0,1
"Poland","Soybeans","2003","POL","January",10,1
"Poland","Soybeans","2006","POL","January",0,1
"Poland","Soybeans","2008","POL","January",0,1
"Poland","Soybeans","2013","POL","January",0,1
"Poland","Soybeans","2014","POL","January",0,1
"Poland","Soybeans","2015","POL","January",16,1
"Poland","Soybeans","2017","POL","January",0,1
"Poland","Soybeans","2018","POL","January",0,1
"Panama","Soybeans","2002","PAN","January",0,1
"Panama","Soybeans","2003","PAN","January",0,1
"Panama","Soybeans","2006","PAN","January",0,1
"Panama","Soybeans","2007","PAN","January",0,1
"Panama","Soybeans","2008","PAN","January",0,1
"Panama","Soybeans","2009","PAN","January",0,1
"Panama","Soybeans","2010","PAN","January",428,1
"Panama","Soybeans","2011","PAN","January",0,1
"Panama","Soybeans","2012","PAN","January",670,1
"Panama","Soybeans","2013","PAN","January",2054,1
"Panama","Soybeans","2014","PAN","January",0,1
"Panama","Soybeans","2015","PAN","January",0,1
"Panama","Soybeans","2016","PAN","January",1940,1
"Panama","Soybeans","2017","PAN","January",0,1
"Panama","Soybeans","2018","PAN","January",0,1
"Papua New Guinea","Soybeans","2018","PNG","January",0,1
"Qatar","Soybeans","2017","QAT","January",0,1
"Russia","Soybeans","2005","RUS","January",0,1
"Russia","Soybeans","2006","RUS","January",0,1
"Russia","Soybeans","2007","RUS","January",0,1
"Russia","Soybeans","2008","RUS","January",0,1
"Russia","Soybeans","2009","RUS","January",0,1
"Russia","Soybeans","2010","RUS","January",10432,1
"Russia","Soybeans","2011","RUS","January",0,1
"Russia","Soybeans","2012","RUS","January",0,1
"Russia","Soybeans","2013","RUS","January",16278,1
"Russia","Soybeans","2014","RUS","January",31179,1
"Russia","Soybeans","2015","RUS","January",48557,1
"Russia","Soybeans","2016","RUS","January",21854,1
"Saudi Arabia","Soybeans","2001","SAU","January",0,1
"Saudi Arabia","Soybeans","2006","SAU","January",0,1
